Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments,Quizzes_Avg,Participation,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level
S7243,Omar,Brown,student6243@univ.edu,Female,19,Physics,68.71,72.79,76.04,86.29,99.32,62.76,68.47,77.96,B,26.3,Yes,Yes,None,High,2
S7244,Ahmed,Smith,student6244@univ.edu,Female,19,Physics,67.07,42.04,64.4,62.36,63.79,99.03,67.42,58.9,C,22.7,Yes,Yes,Master's,High,2
S7245,Ava,Sharma,student6245@univ.edu,Female,21,Engineering,70.02,56.69,53.37,78.61,53.57,80.29,84.01,62.6,C,15.5,No,No,High School,Medium,6
S7246,Sara,Brown,student6246@univ.edu,Male,25,Engineering,61.02,41.25,69.3,91.96,75.93,60.5,94.11,70.07,B,9.9,No,Yes,PhD,Low,2
S7247,Noah,Smith,student6247@univ.edu,Female,21,Physics,74.38,71.09,56.04,99.89,67.14,33.62,58.8,67.9,C,18.3,No,No,Bachelor's,High,2
S7248,Liam,Sharma,student6248@univ.edu,Female,19,Business,82.0,94.13,73.0,83.33,52.82,37.48,80.1,78.88,B,26.6,Yes,Yes,Bachelor's,High,9
S7249,Emma,Jones,student6249@univ.edu,Female,20,Engineering,83.49,64.35,71.8,73.44,48.51,81.88,76.65,68.58,C,15.0,No,No,High School,Medium,10
S7250,Omar,Singh,student6250@univ.edu,Male,24,Mathematics,82.39,53.27,63.54,81.12,53.57,82.43,76.05,64.49,C,26.5,No,Yes,Master's,Low,8
S7251,Sophia,Sharma,student6251@univ.edu,Female,22,Engineering,93.89,67.2,50.75,86.83,65.12,71.62,55.36,62.4,C,20.8,Yes,Yes,Master's,High,9
S7252,Noah,Smith,student6252@univ.edu,Female,21,Mathematics,74.94,58.38,93.9,71.62,80.68,73.94,55.22,74.55,B,23.7,Yes,Yes,Bachelor's,High,9
S7253,Sophia,Singh,student6253@univ.edu,Female,18,Physics,72.93,83.94,73.42,65.85,61.38,81.21,77.5,74.32,B,21.7,No,Yes,High School,High,10
S7254,Liam,Patel,student6254@univ.edu,Male,18,Engineering,66.33,83.28,57.62,80.99,46.88,52.5,82.44,70.19,B,11.9,No,No,None,High,10
S7255,Maria,Patel,student6255@univ.edu,Female,20,CS,95.21,76.37,87.87,69.77,42.04,70.33,66.96,74.56,B,16.2,No,Yes,High School,Medium,3
S7256,Ava,Johnson,student6256@univ.edu,Male,25,Business,87.24,78.54,41.52,88.47,69.61,68.97,64.9,64.13,C,15.5,No,No,Bachelor's,High,5
S7257,Ahmed,Brown,student6257@univ.edu,Male,20,Mathematics,88.42,82.72,61.29,84.56,55.48,88.24,80.49,72.44,B,24.4,Yes,No,Master's,Medium,3
S7258,Lucas,Williams,student6258@univ.edu,Male,23,Business,79.09,52.6,63.61,69.07,59.96,44.85,87.96,64.96,C,7.2,No,No,Master's,High,1
S7259,Ava,Singh,student6259@univ.edu,Male,23,Engineering,95.5,49.63,93.89,99.42,63.9,99.15,93.45,80.59,B,7.1,Yes,Yes,PhD,Medium,3
S7260,Sophia,Sharma,student6260@univ.edu,Female,22,Mathematics,97.89,42.34,50.01,79.23,44.84,41.32,97.67,59.11,C,29.9,Yes,No,Bachelor's,High,7
S7261,Liam,Patel,student6261@univ.edu,Female,20,Business,91.93,68.34,89.52,55.59,96.57,54.61,93.07,80.37,B,21.7,Yes,Yes,Bachelor's,Medium,10
S7262,Omar,Smith,student6262@univ.edu,Male,22,Engineering,98.41,87.56,88.83,81.59,89.99,83.0,58.08,82.93,B,21.2,Yes,Yes,Bachelor's,High,6
S7263,Liam,Smith,student6263@univ.edu,Male,20,CS,65.93,87.82,43.63,99.35,64.04,41.94,96.78,73.05,B,6.1,No,Yes,High School,Low,3
S7264,Ahmed,Sharma,student6264@univ.edu,Male,19,CS,78.8,82.36,57.42,76.44,82.02,96.64,55.14,68.63,C,8.9,Yes,Yes,High School,High,4
S7265,Mia,Jones,student6265@univ.edu,Male,19,Mathematics,80.35,63.02,62.59,64.85,73.64,91.83,58.05,63.46,C,10.4,Yes,Yes,None,High,10
S7266,Maria,Sharma,student6266@univ.edu,Female,21,CS,86.83,43.09,77.06,65.72,61.47,58.39,67.48,63.87,C,26.0,No,No,Bachelor's,Low,7
S7267,Ava,Davis,student6267@univ.edu,Male,20,CS,97.84,70.14,72.0,53.52,82.79,70.89,52.52,66.92,C,10.0,Yes,No,High School,Medium,7
S7268,Sara,Singh,student6268@univ.edu,Female,22,Engineering,68.08,49.4,76.23,96.42,85.78,63.42,70.2,72.6,B,14.7,Yes,No,Master's,Medium,9
S7269,Omar,Sharma,student6269@univ.edu,Female,18,Physics,84.05,59.76,52.44,80.14,63.44,30.99,51.11,59.33,C,11.9,No,Yes,None,Medium,8
S7270,Sophia,Patel,student6270@univ.edu,Male,24,Engineering,80.5,59.48,41.32,61.16,45.79,96.4,65.64,52.93,F,5.4,Yes,No,Master's,Low,4
S7271,Rahul,Patel,student6271@univ.edu,Male,21,CS,86.42,52.78,71.17,57.54,99.04,97.92,82.8,69.06,C,22.7,Yes,No,PhD,Medium,10
S7272,Rahul,Johnson,student6272@univ.edu,Female,19,CS,77.04,92.92,63.31,61.97,46.92,44.57,78.61,71.17,B,11.1,Yes,No,Bachelor's,Low,2
S7273,Ananya,Patel,student6273@univ.edu,Female,18,CS,86.17,61.02,88.78,77.92,77.36,68.96,94.28,79.89,B,6.6,Yes,No,Bachelor's,Low,1
S7274,Rahul,Davis,student6274@univ.edu,Female,25,Business,62.69,78.6,82.24,71.68,61.14,49.46,61.72,74.56,B,27.8,No,Yes,None,Medium,7
S7275,Ahmed,Williams,student6275@univ.edu,Male,25,Engineering,71.81,75.64,83.29,51.1,42.03,53.32,84.8,72.65,B,11.5,No,Yes,PhD,Low,1
S7276,Maria,Sharma,student6276@univ.edu,Male,22,CS,60.06,55.85,44.96,60.97,59.99,38.96,85.32,57.64,C,11.4,No,Yes,None,Low,1
S7277,Liam,Sharma,student6277@univ.edu,Female,23,Mathematics,86.44,72.95,89.39,54.4,52.88,90.56,91.11,76.64,B,9.8,No,No,Bachelor's,Medium,7
S7278,Lucas,Patel,student6278@univ.edu,Female,21,Engineering,64.31,87.09,49.8,93.56,97.67,45.46,92.02,76.81,B,15.6,No,No,None,High,9
S7279,Maria,Jones,student6279@univ.edu,Male,19,CS,91.55,62.41,43.87,85.63,49.04,94.89,70.89,59.34,C,7.1,Yes,No,Bachelor's,Medium,6
S7280,Sara,Williams,student6280@univ.edu,Male,22,Engineering,69.14,87.44,57.66,92.82,50.34,62.78,93.91,75.08,B,6.2,Yes,No,PhD,High,1
S7281,Arjun,Davis,student6281@univ.edu,Female,22,Engineering,72.17,90.04,72.81,85.81,90.53,66.65,92.27,83.76,B,21.0,Yes,No,None,High,9
S7282,Omar,Patel,student6282@univ.edu,Male,22,Mathematics,87.43,48.41,91.65,89.8,55.25,70.6,68.82,73.5,B,21.5,Yes,No,None,Medium,9
S7283,Lucas,Johnson,student6283@univ.edu,Female,23,Physics,99.75,42.52,92.39,53.62,67.65,63.75,63.44,67.29,C,19.2,Yes,No,PhD,High,5
S7284,Ananya,Davis,student6284@univ.edu,Female,18,Business,93.36,56.17,43.87,81.61,85.1,96.82,57.98,58.85,C,27.5,Yes,Yes,High School,High,4
S7285,Sara,Brown,student6285@univ.edu,Male,24,Mathematics,79.28,52.97,92.95,61.92,84.01,84.94,71.53,74.19,B,22.2,No,No,Master's,Medium,4
S7286,Ahmed,Johnson,student6286@univ.edu,Female,22,Business,82.9,50.56,81.79,96.4,69.32,99.6,71.4,73.37,B,17.0,Yes,Yes,Bachelor's,Medium,9
S7287,Maria,Johnson,student6287@univ.edu,Male,24,Business,86.96,50.22,89.61,90.06,92.35,72.67,94.19,80.79,B,22.0,Yes,Yes,PhD,Medium,1
S7288,Ava,Brown,student6288@univ.edu,Male,21,Mathematics,80.46,91.25,64.18,75.03,50.17,96.34,61.05,70.7,B,10.0,No,No,PhD,Medium,2
S7289,Ananya,Patel,student6289@univ.edu,Female,23,Engineering,64.05,64.93,55.05,87.04,58.45,80.45,59.8,63.37,C,10.7,No,Yes,High School,Medium,7
S7290,Liam,Singh,student6290@univ.edu,Male,20,Physics,92.25,60.41,46.15,98.07,50.64,40.51,67.92,61.22,C,7.4,Yes,Yes,PhD,High,7
S7291,Arjun,Smith,student6291@univ.edu,Male,25,Engineering,66.22,86.55,49.43,55.57,92.8,61.07,57.86,65.23,C,19.5,No,Yes,Bachelor's,High,6
S7292,Sophia,Jones,student6292@univ.edu,Male,23,Mathematics,61.66,63.51,72.47,97.86,59.59,83.55,56.63,70.37,B,15.8,No,No,Master's,Medium,6
S7293,Sophia,Johnson,student6293@univ.edu,Male,22,Mathematics,68.93,67.09,62.95,98.99,95.05,70.75,58.83,71.98,B,18.9,No,No,None,Low,6
S7294,Noah,Patel,student6294@univ.edu,Female,19,CS,91.68,42.09,63.87,52.13,54.64,36.45,98.03,60.86,C,9.2,No,Yes,Bachelor's,High,9
S7295,Sophia,Jones,student6295@univ.edu,Male,18,Business,66.0,93.46,68.38,87.9,59.64,67.3,50.34,74.0,B,15.2,Yes,No,None,Low,4
S7296,Maria,Smith,student6296@univ.edu,Male,25,Mathematics,82.2,68.29,62.32,89.4,70.1,74.53,59.23,68.19,C,26.5,Yes,No,High School,Medium,2
S7297,Arjun,Davis,student6297@univ.edu,Male,23,CS,74.51,66.52,59.37,94.6,94.04,45.7,87.64,74.15,B,7.6,No,Yes,None,Low,4
S7298,Rahul,Jones,student6298@univ.edu,Male,25,Mathematics,61.19,86.01,47.21,57.74,76.4,87.17,59.48,63.25,C,7.9,Yes,No,High School,Medium,5
S7299,Mia,Jones,student6299@univ.edu,Male,25,Mathematics,63.09,41.37,46.41,97.13,45.72,71.83,96.05,60.13,C,20.7,Yes,No,Bachelor's,Medium,10
S7300,Rahul,Brown,student6300@univ.edu,Male,23,Physics,61.31,72.8,89.67,66.13,58.82,47.42,75.28,76.68,B,10.9,Yes,Yes,Master's,High,6
S7301,Rahul,Singh,student6301@univ.edu,Male,18,Engineering,88.95,75.47,62.04,86.13,45.91,82.47,80.15,70.11,B,20.8,Yes,No,Bachelor's,High,10
S7302,Rahul,Smith,student6302@univ.edu,Female,21,Business,62.59,74.0,67.18,74.29,59.31,30.53,71.13,69.76,C,15.0,Yes,No,Bachelor's,Medium,6
S7303,Sophia,Johnson,student6303@univ.edu,Female,22,Physics,76.91,73.66,56.49,63.47,69.87,71.46,78.37,66.45,C,27.0,No,Yes,PhD,Low,1
S7304,Emma,Sharma,student6304@univ.edu,Male,22,Engineering,90.77,42.87,70.99,70.89,61.66,97.05,72.84,63.29,C,23.0,No,No,High School,Low,10
S7305,Mia,Jones,student6305@univ.edu,Male,23,Engineering,98.68,48.31,43.0,65.68,42.67,38.17,99.59,56.19,C,29.0,No,Yes,PhD,Medium,10
S7306,Sara,Smith,student6306@univ.edu,Female,20,Engineering,87.65,81.41,47.73,79.76,49.26,56.49,67.27,64.04,C,20.3,No,Yes,Bachelor's,Medium,2
S7307,Emma,Patel,student6307@univ.edu,Female,19,Business,63.19,45.69,73.55,81.81,60.39,40.28,94.3,69.62,C,6.3,Yes,Yes,PhD,Medium,7
S7308,Liam,Davis,student6308@univ.edu,Male,25,Mathematics,88.7,47.7,75.06,83.18,88.26,57.65,51.09,67.16,C,25.3,Yes,Yes,None,Low,9
S7309,Rahul,Johnson,student6309@univ.edu,Male,23,Engineering,77.76,86.59,82.68,74.92,99.96,62.35,84.83,84.54,B,21.7,No,Yes,Master's,Low,9
S7310,Sophia,Sharma,student6310@univ.edu,Male,22,Physics,80.72,72.19,83.92,78.58,67.01,76.35,51.78,73.67,B,7.7,No,No,Master's,High,10
S7311,John,Singh,student6311@univ.edu,Female,21,Engineering,65.02,63.42,87.95,82.16,98.36,32.8,86.1,81.71,B,12.9,No,Yes,PhD,High,10
S7312,Ahmed,Sharma,student6312@univ.edu,Male,22,Business,60.93,85.43,48.95,60.7,60.43,85.18,81.23,65.82,C,11.6,No,Yes,PhD,Medium,8
S7313,Rahul,Davis,student6313@univ.edu,Female,22,Engineering,66.74,46.03,48.24,93.41,95.36,97.76,91.74,65.7,C,27.2,No,Yes,High School,Low,2
S7314,Arjun,Singh,student6314@univ.edu,Female,20,Engineering,92.64,92.69,86.51,73.1,59.4,70.89,80.41,82.42,B,19.4,Yes,No,Bachelor's,High,8
S7315,Mia,Davis,student6315@univ.edu,Female,25,Mathematics,88.27,78.44,44.8,64.28,93.39,71.3,66.43,64.24,C,26.3,Yes,Yes,Master's,High,6
S7316,Emma,Williams,student6316@univ.edu,Female,24,Mathematics,69.96,62.51,55.19,93.57,83.7,62.22,96.62,71.84,B,28.2,No,Yes,None,Low,3
S7317,John,Johnson,student6317@univ.edu,Female,21,Mathematics,88.46,89.06,79.57,81.41,65.25,49.14,53.01,76.8,B,25.0,Yes,Yes,None,Low,1
S7318,Ahmed,Sharma,student6318@univ.edu,Male,18,Mathematics,64.89,62.57,52.9,72.73,58.9,88.08,98.91,65.79,C,28.5,Yes,Yes,None,Low,2
S7319,Mia,Singh,student6319@univ.edu,Female,22,Mathematics,84.89,93.86,62.04,76.12,55.41,92.86,58.99,70.99,B,20.3,No,Yes,Bachelor's,Medium,3
S7320,Sophia,Brown,student6320@univ.edu,Male,24,CS,91.98,72.75,44.33,80.57,86.02,43.15,86.85,67.42,C,27.0,No,No,High School,Medium,1
S7321,Rahul,Jones,student6321@univ.edu,Female,21,Mathematics,99.46,62.55,41.38,70.95,79.61,92.4,96.91,63.26,C,27.7,No,Yes,None,Medium,4
S7322,Arjun,Sharma,student6322@univ.edu,Female,25,Engineering,86.32,77.54,40.13,68.19,94.41,78.27,73.4,64.11,C,7.6,No,No,Master's,Medium,8
S7323,Ananya,Davis,student6323@univ.edu,Male,20,Physics,69.85,70.52,89.36,54.79,49.23,75.85,64.71,71.75,B,9.2,No,Yes,Master's,High,7
S7324,Mia,Patel,student6324@univ.edu,Female,19,Business,67.14,67.09,72.11,95.22,71.79,78.39,59.03,72.33,B,22.8,No,Yes,Bachelor's,Medium,3
S7325,Omar,Williams,student6325@univ.edu,Male,20,Business,85.95,51.89,76.82,60.57,75.61,76.82,84.67,69.21,C,27.7,No,Yes,High School,Low,10
S7326,Noah,Johnson,student6326@univ.edu,Male,25,Mathematics,97.91,84.56,88.33,50.97,61.76,32.78,61.24,75.06,B,14.5,Yes,No,None,Low,5
S7327,Rahul,Brown,student6327@univ.edu,Female,18,CS,94.7,68.15,75.69,68.14,76.17,87.09,65.06,71.13,B,28.3,No,Yes,PhD,Low,8
S7328,Ananya,Sharma,student6328@univ.edu,Female,21,CS,68.53,90.56,41.56,77.14,99.11,72.68,77.74,70.33,B,22.1,Yes,Yes,Bachelor's,Low,7
S7329,Sara,Sharma,student6329@univ.edu,Female,21,CS,71.57,42.97,53.81,58.81,95.41,89.66,65.89,57.82,C,25.9,Yes,No,PhD,Low,4
S7330,Emma,Smith,student6330@univ.edu,Male,25,Engineering,68.47,50.98,82.21,66.35,43.89,80.4,99.48,70.78,B,19.1,Yes,No,Master's,Low,2
S7331,Rahul,Sharma,student6331@univ.edu,Female,25,Business,70.55,60.51,75.68,85.07,93.18,93.62,93.06,77.65,B,21.2,No,Yes,Bachelor's,High,10
S7332,Arjun,Smith,student6332@univ.edu,Female,24,Physics,77.99,77.36,76.66,60.9,70.45,44.58,94.96,76.59,B,13.1,Yes,Yes,Master's,Medium,2
S7333,Mia,Smith,student6333@univ.edu,Female,22,Business,92.22,60.75,82.01,61.05,85.82,42.57,74.54,72.81,B,7.8,No,No,None,Medium,10
S7334,Noah,Davis,student6334@univ.edu,Female,18,Engineering,81.12,85.14,81.56,52.54,69.53,89.66,82.51,77.04,B,6.5,Yes,No,High School,Medium,8
S7335,Ahmed,Singh,student6335@univ.edu,Male,19,Physics,73.03,70.61,49.5,84.1,78.09,44.17,77.52,67.03,C,25.3,Yes,Yes,None,Medium,6
S7336,Mia,Smith,student6336@univ.edu,Female,22,Business,74.99,53.58,78.57,53.54,89.96,96.04,98.24,72.66,B,15.8,No,Yes,Master's,Medium,6
S7337,Ananya,Sharma,student6337@univ.edu,Female,24,CS,84.93,87.16,52.29,51.39,63.07,91.91,75.25,65.39,C,18.3,Yes,Yes,Master's,Low,9
S7338,Ava,Sharma,student6338@univ.edu,Male,23,CS,87.66,71.6,43.0,78.04,78.88,74.91,86.42,65.51,C,18.0,No,No,PhD,Medium,6
S7339,Sophia,Davis,student6339@univ.edu,Female,21,Engineering,96.0,65.53,68.5,89.02,89.99,75.39,56.32,71.16,B,13.3,No,Yes,Bachelor's,Low,1
S7340,Sara,Jones,student6340@univ.edu,Female,24,Engineering,60.81,56.25,71.36,90.26,75.14,32.79,62.96,69.54,C,19.5,No,Yes,None,High,9
S7341,Ahmed,Smith,student6341@univ.edu,Female,20,Physics,88.36,87.65,93.22,94.59,68.04,82.29,62.03,84.84,B,6.6,Yes,No,High School,High,9
S7342,Ava,Singh,student6342@univ.edu,Male,20,Mathematics,62.2,53.27,42.06,92.51,69.4,86.76,96.99,63.4,C,29.8,Yes,Yes,High School,Low,7
S7343,Ava,Jones,student6343@univ.edu,Male,18,Engineering,97.49,79.41,64.31,79.9,88.99,92.83,97.82,77.92,B,23.3,No,No,High School,Low,7
S7344,Sara,Davis,student6344@univ.edu,Female,21,Engineering,81.6,93.26,92.72,73.88,78.92,86.65,71.65,85.49,A,25.7,Yes,Yes,None,Medium,1
S7345,Arjun,Sharma,student6345@univ.edu,Female,19,Physics,64.46,66.46,66.54,84.23,46.98,37.22,95.03,71.49,B,12.6,Yes,Yes,PhD,Low,5
S7346,Ahmed,Singh,student6346@univ.edu,Female,22,Physics,73.08,82.73,62.82,91.65,64.09,83.24,76.27,74.27,B,28.4,No,Yes,PhD,Low,9
S7347,Ava,Williams,student6347@univ.edu,Male,19,Business,73.1,59.95,93.35,86.88,86.35,50.72,76.6,80.82,B,12.8,Yes,Yes,None,High,6
S7348,Rahul,Johnson,student6348@univ.edu,Male,25,CS,70.39,69.44,94.33,60.73,54.55,47.02,89.59,78.38,B,17.8,Yes,No,None,High,9
S7349,Sara,Sharma,student6349@univ.edu,Male,25,Mathematics,75.39,86.41,56.36,69.61,44.42,38.32,56.84,64.74,C,13.7,No,No,Master's,Medium,7
S7350,Emma,Sharma,student6350@univ.edu,Male,22,Physics,80.96,40.04,50.45,58.78,55.2,41.63,59.76,50.97,F,29.6,Yes,Yes,Master's,Low,1
S7351,Sara,Jones,student6351@univ.edu,Male,25,Physics,83.79,81.95,85.06,83.38,82.24,74.26,82.47,83.36,B,28.2,Yes,No,Bachelor's,Low,5
S7352,Liam,Davis,student6352@univ.edu,Male,24,Engineering,67.43,55.11,45.13,91.87,66.93,93.5,70.58,60.63,C,16.1,Yes,No,High School,Low,4
S7353,Maria,Brown,student6353@univ.edu,Male,20,CS,77.93,73.69,82.14,67.56,77.81,44.28,77.7,76.74,B,18.7,Yes,Yes,None,Medium,7
S7354,Maria,Smith,student6354@univ.edu,Male,18,Physics,95.55,89.27,66.8,51.23,90.68,30.04,73.91,73.54,B,5.5,Yes,No,PhD,Medium,10
S7355,Mia,Davis,student6355@univ.edu,Male,24,Mathematics,74.1,75.02,60.42,96.34,78.45,75.25,68.72,72.51,B,6.0,Yes,Yes,High School,Medium,8
S7356,Emma,Patel,student6356@univ.edu,Male,25,Physics,89.53,79.39,69.16,70.81,72.3,82.28,85.64,74.75,B,21.5,No,No,None,Medium,8
S7357,Rahul,Patel,student6357@univ.edu,Female,20,Engineering,96.15,73.54,40.8,80.9,76.75,34.87,71.39,63.18,C,21.3,Yes,No,None,Low,2
S7358,Rahul,Johnson,student6358@univ.edu,Female,20,Business,88.18,89.12,86.28,55.83,76.53,71.75,65.19,78.28,B,9.6,Yes,Yes,Master's,Low,1
S7359,Sara,Smith,student6359@univ.edu,Female,25,CS,67.98,49.77,84.34,57.42,55.86,45.25,85.64,69.01,C,9.0,Yes,No,Master's,Low,8
S7360,Arjun,Sharma,student6360@univ.edu,Male,23,Business,60.96,60.58,56.78,69.89,85.23,30.87,51.89,61.81,C,11.4,No,Yes,Master's,High,9
S7361,Rahul,Patel,student6361@univ.edu,Female,23,CS,95.57,49.3,94.84,90.28,67.37,82.35,75.94,77.19,B,19.1,No,Yes,None,Low,1
S7362,Liam,Singh,student6362@univ.edu,Female,23,Engineering,83.23,75.68,43.34,80.82,83.02,51.75,98.93,69.35,C,8.6,No,Yes,High School,Medium,10
S7363,Rahul,Patel,student6363@univ.edu,Female,21,Mathematics,96.42,77.2,76.54,93.8,89.9,54.18,85.27,81.94,B,6.3,No,Yes,None,Low,10
S7364,Ananya,Jones,student6364@univ.edu,Male,24,Mathematics,78.56,91.58,55.07,52.5,74.98,54.86,68.98,67.89,C,19.6,Yes,No,None,High,3
S7365,Lucas,Singh,student6365@univ.edu,Female,25,CS,84.86,64.05,67.92,99.66,97.43,79.51,58.07,73.19,B,14.0,Yes,No,High School,Low,9
S7366,Ananya,Brown,student6366@univ.edu,Male,20,Business,95.32,63.3,92.55,74.42,91.71,32.48,71.71,79.31,B,22.5,No,Yes,None,Low,3
S7367,Sara,Singh,student6367@univ.edu,Female,19,Physics,94.54,73.53,49.53,94.29,74.49,37.56,73.19,68.29,C,22.5,No,Yes,High School,Low,4
S7368,Arjun,Patel,student6368@univ.edu,Female,23,Engineering,78.04,87.89,63.3,79.17,52.67,65.89,61.14,70.44,B,10.6,Yes,Yes,Master's,Low,3
S7369,Lucas,Smith,student6369@univ.edu,Female,19,CS,71.2,42.43,48.98,71.22,47.86,39.34,98.4,57.98,C,15.7,No,No,Master's,Medium,9
S7370,Ava,Singh,student6370@univ.edu,Female,24,CS,76.15,54.73,68.18,79.8,65.09,57.57,85.02,68.78,C,28.7,No,Yes,PhD,High,5
S7371,Ananya,Brown,student6371@univ.edu,Male,24,Business,95.11,46.52,75.88,50.35,77.99,62.5,74.56,64.72,C,19.7,Yes,No,High School,High,1
S7372,John,Brown,student6372@univ.edu,Male,25,Mathematics,89.71,80.12,42.45,86.82,89.79,34.77,66.15,66.81,C,24.8,No,Yes,PhD,Low,1
S7373,Ahmed,Singh,student6373@univ.edu,Male,22,Physics,79.72,78.22,67.63,98.91,96.17,49.68,69.29,78.07,B,15.8,No,No,PhD,High,6
S7374,Rahul,Sharma,student6374@univ.edu,Female,24,Business,64.17,62.22,82.62,92.34,93.17,31.02,89.44,81.06,B,17.6,No,Yes,Bachelor's,High,3
S7375,Emma,Sharma,student6375@univ.edu,Female,25,Physics,68.25,67.43,86.43,71.71,99.43,73.17,74.49,78.98,B,12.4,No,Yes,None,Low,3
S7376,Emma,Jones,student6376@univ.edu,Female,25,Business,60.44,73.58,71.76,75.84,72.26,89.05,65.84,71.99,B,18.8,No,No,Bachelor's,Medium,1
S7377,Rahul,Davis,student6377@univ.edu,Male,23,Engineering,87.2,51.54,90.87,86.86,43.2,90.56,96.49,76.51,B,24.8,No,Yes,Bachelor's,Low,1
S7378,Sophia,Patel,student6378@univ.edu,Female,22,CS,77.05,94.69,46.84,76.83,50.22,60.75,96.37,71.07,B,24.9,No,Yes,High School,Low,3
S7379,Ananya,Smith,student6379@univ.edu,Female,19,CS,91.28,59.46,91.38,68.41,42.4,74.65,68.13,71.57,B,8.8,Yes,Yes,High School,High,8
S7380,Ahmed,Williams,student6380@univ.edu,Male,25,Engineering,97.39,75.05,91.73,79.15,43.83,32.1,95.03,81.38,B,6.0,Yes,No,High School,High,7
S7381,Rahul,Brown,student6381@univ.edu,Male,22,Engineering,84.61,56.39,77.82,64.24,42.23,81.16,65.55,65.03,C,18.8,Yes,No,None,High,3
S7382,Omar,Sharma,student6382@univ.edu,Female,22,Physics,90.95,78.66,59.17,87.39,95.54,72.7,85.18,75.81,B,26.6,Yes,Yes,Master's,High,2
S7383,Noah,Sharma,student6383@univ.edu,Female,20,Engineering,93.75,59.34,94.54,51.43,99.2,47.22,72.02,76.36,B,27.1,No,No,High School,Medium,5
S7384,Lucas,Johnson,student6384@univ.edu,Female,25,CS,69.77,52.36,75.37,85.27,40.45,61.53,74.46,67.47,C,11.8,Yes,No,High School,Medium,3
S7385,Arjun,Johnson,student6385@univ.edu,Male,23,Physics,81.84,48.5,57.8,85.66,92.43,71.26,53.74,62.51,C,22.0,Yes,Yes,PhD,Medium,4
S7386,Emma,Davis,student6386@univ.edu,Female,24,Mathematics,95.9,67.74,67.15,99.57,78.18,86.42,82.32,75.54,B,10.5,Yes,Yes,Master's,High,8
S7387,Emma,Jones,student6387@univ.edu,Male,18,Engineering,71.36,76.61,65.08,70.22,41.35,91.91,94.22,70.73,B,16.5,Yes,Yes,Bachelor's,High,8
S7388,Ava,Patel,student6388@univ.edu,Male,20,CS,88.03,49.78,67.71,71.94,79.4,62.88,74.92,66.11,C,12.4,Yes,Yes,None,Low,4
S7389,Omar,Sharma,student6389@univ.edu,Female,22,Engineering,61.94,90.44,40.67,64.07,66.86,52.34,77.6,64.78,C,16.5,Yes,No,PhD,High,10
S7390,Sophia,Williams,student6390@univ.edu,Male,19,Business,70.22,44.84,47.56,74.32,90.76,37.04,83.86,60.66,C,24.8,No,Yes,None,Low,6
S7391,Ananya,Patel,student6391@univ.edu,Female,19,Mathematics,71.07,76.75,77.77,85.39,93.45,57.9,62.18,77.89,B,18.6,No,Yes,Bachelor's,Medium,9
S7392,Emma,Patel,student6392@univ.edu,Male,21,CS,62.5,58.37,88.58,76.6,66.2,48.6,62.52,73.08,B,10.9,No,No,None,High,8
S7393,Mia,Patel,student6393@univ.edu,Female,22,Mathematics,93.17,94.18,69.41,53.99,85.06,91.39,96.56,78.93,B,20.7,Yes,Yes,High School,Low,10
S7394,Noah,Johnson,student6394@univ.edu,Male,20,CS,80.28,74.13,40.71,82.77,82.58,80.54,78.15,65.18,C,22.5,Yes,No,Bachelor's,Medium,6
S7395,Lucas,Brown,student6395@univ.edu,Female,19,CS,85.55,46.35,89.41,81.14,83.67,54.0,95.96,77.81,B,17.6,No,Yes,PhD,Low,4
S7396,Ananya,Davis,student6396@univ.edu,Male,25,Business,87.16,92.37,90.38,82.24,49.94,96.54,99.21,86.94,A,7.6,Yes,Yes,High School,Low,4
S7397,Sophia,Davis,student6397@univ.edu,Female,25,Mathematics,78.01,70.15,45.06,59.48,72.26,97.42,51.39,57.16,C,27.8,Yes,No,PhD,Low,5
S7398,Arjun,Patel,student6398@univ.edu,Male,21,Engineering,95.94,87.14,60.77,74.54,64.22,96.33,76.07,72.07,B,7.0,No,Yes,Master's,Low,6
S7399,Arjun,Sharma,student6399@univ.edu,Male,20,Engineering,70.96,65.41,92.45,78.45,81.76,36.2,93.87,82.73,B,18.5,No,Yes,Master's,High,9
S7400,Arjun,Sharma,student6400@univ.edu,Male,22,Engineering,96.85,64.5,77.57,73.54,48.55,49.04,53.36,67.16,C,16.0,No,No,High School,Low,4
S7401,John,Jones,student6401@univ.edu,Female,23,Mathematics,85.97,53.4,66.97,72.95,72.01,42.92,76.7,66.44,C,14.1,No,No,High School,High,6
S7402,Ava,Jones,student6402@univ.edu,Male,21,Engineering,71.44,72.23,48.14,95.03,96.09,76.24,65.16,68.54,C,20.7,Yes,No,PhD,Low,8
S7403,Mia,Brown,student6403@univ.edu,Male,21,CS,84.06,61.52,55.8,58.42,53.04,75.71,94.29,63.12,C,14.6,Yes,No,High School,High,6
S7404,Omar,Williams,student6404@univ.edu,Female,20,Business,64.88,40.7,62.32,61.63,59.35,46.92,83.21,59.65,C,21.0,Yes,No,None,Medium,5
